pos_score,neu_score,neg_score,value
0,180,0,1
0,1100,0,0
30,160,0,0
30,120,0,-1
0,240,0,0
0,2280,20,-1
0,260,40,-1
0,200,10,0
30,220,0,1
30,3660,20,0
0,5040,20,1
0,140,0,0
2190,10280,40,1
0,1040,0,1
0,80,0,1
30,240,0,0
60,6900,10,0
0,1140,70,-1
30,520,20,0
0,140,0,-1
0,80,0,0
30,180,0,0
0,60,0,0
150,2700,20,0
30,180,0,0
30,1940,30,-1
0,20,0,-1
30,240,10,0
0,120,10,0
0,0,0,0
810,9280,90,-1
0,260,0,0
1860,5520,20,0
90,6000,10,-1
0,0,0,1
0,320,0,0
30,5940,0,1
120,5160,10,0
0,200,0,-1
30,200,0,0
0,80,0,-1
0,180,0,0
0,180,0,0
0,3420,30,-1
0,2820,0,1
90,760,0,1
0,5820,0,-1
0,0,0,0
0,160,0,1
30,160,0,1
0,100,0,0
30,200,0,1
0,400,0,0
30,100,0,1
30,300,0,1
0,340,0,0
0,120,0,1
0,240,0,0
30,880,0,0
0,420,0,1
0,80,10,0
0,6200,0,0
30,4020,20,0
0,60,0,0
0,3520,0,0
0,820,10,-1
30,260,0,1
0,160,0,-1
60,0,0,1
0,3860,0,0
30,380,20,-1
0,0,0,1
0,380,0,1
0,6740,60,-1
30,3960,30,1
0,240,0,1
60,120,10,1
90,5660,30,1
0,0,0,0
30,20,0,1
30,180,0,-1
0,780,10,1
30,1420,20,1
0,0,0,-1
90,8320,40,-1
30,180,0,0
30,100,0,0
30,260,0,1
30,380,10,-1
0,220,0,1
30,280,0,0
120,3540,0,1
0,200,0,1
0,1380,0,-1
0,500,10,-1
0,1320,0,1
0,200,0,0
0,520,0,-1
30,440,0,1
60,1120,0,0
30,960,40,1
0,260,0,0
270,6640,20,1
0,220,0,1
0,280,0,0
180,4280,220,1
0,1440,0,-1
30,5360,20,0
30,960,0,-1
0,40,0,-1
120,340,0,1
0,140,0,-1
2040,5700,40,0
0,20,0,1
0,260,0,0
0,100,0,0
30,160,0,0
0,0,0,0
1890,10800,60,1
30,220,0,0
0,2840,0,0
60,100,0,0
180,5760,120,-1
60,7180,460,1
60,720,80,0
0,320,0,1
0,420,0,0
0,3820,0,1
60,160,0,0
0,0,0,0
60,100,10,0
0,2520,0,-1
0,20,0,1
30,80,10,1
240,14680,20,1
3660,11900,40,1
210,4700,60,-1
0,60,0,1
0,340,0,1
0,240,0,0
30,200,0,0
1830,5520,0,1
90,1960,20,0
0,0,0,0
60,3480,0,1
30,100,0,0
270,400,30,0
0,160,0,0
0,4420,0,0
0,7240,0,0
150,1480,10,0
210,2300,50,1
90,280,0,1
90,9280,210,-1
30,6140,0,0
30,140,0,1
60,2300,20,1
60,120,0,1
0,200,0,-1
30,4260,0,0
0,20,0,1
0,1620,0,1
60,120,0,0
30,2520,40,-1
210,740,30,-1
0,1040,0,1
30,2680,10,-1
30,140,0,0
30,160,10,1
60,40,0,0
660,3720,80,-1
0,460,0,1
90,4620,20,1
210,3780,20,0
0,20,0,-1
60,6660,40,1
0,340,0,0
0,1320,0,0
60,1880,50,1
240,3100,80,1
0,20,0,0
0,4200,10,1
210,3400,20,1
150,640,30,0
150,3420,60,-1
0,280,10,1
0,200,0,1
540,1700,10,1
0,80,0,0
0,4280,60,-1
30,240,10,0
0,220,0,0
30,120,0,1
60,260,0,1
90,6000,20,-1
0,120,0,0
0,0,0,0
90,1460,20,-1
0,740,0,1
0,100,0,0
0,1680,20,0
0,120,0,0
0,140,0,0
30,640,20,0
0,240,0,0
30,620,0,1
0,160,0,1
0,3100,40,-1
60,4120,0,1
0,200,10,0
180,1520,0,0
60,3920,20,1
90,1460,0,0
0,260,20,0
0,100,0,0
0,360,0,1
0,4020,20,-1
30,1520,10,1
30,2580,20,1
0,1540,10,0
0,1780,0,-1
0,280,0,-1
0,5000,0,1
0,80,0,0
0,180,0,-1
30,760,0,1
30,240,20,1
30,11240,60,-1
90,380,0,0
0,180,0,0
0,0,0,0
0,300,0,-1
0,40,0,0
0,40,0,0
0,0,0,0
60,380,0,0
0,200,0,-1
0,300,0,0
90,680,0,-1
60,140,0,1
480,640,20,0
150,4920,80,-1
60,220,0,1
90,2100,0,1
0,160,0,1
0,360,0,1
0,0,0,-1
0,80,0,0
60,1580,10,0
0,20,0,0
0,1140,0,0
30,3140,20,0
0,240,0,1
240,960,0,-1
30,200,0,0
0,120,0,1
0,680,0,-1
0,0,0,0
0,20,0,0
270,5080,30,0
0,140,10,0
0,220,0,1
0,160,10,1
0,20,0,0
0,340,10,0
0,120,0,0
60,5400,10,0
60,1300,20,0
0,260,0,1
60,240,0,1
0,180,0,0
30,520,20,1
30,60,0,1
30,7020,0,1
30,1140,20,1
0,9580,0,1
60,140,0,0
0,1040,0,1
210,940,20,0
60,780,20,1
240,1860,10,0
90,2260,20,-1
0,100,0,0
0,2680,60,1
0,240,0,-1
60,1020,20,0
0,140,10,0
150,860,0,-1
2010,7720,20,0
0,380,0,1
3600,38180,310,-1
60,200,0,0
60,520,20,-1
0,3760,0,-1
150,2040,0,1
0,240,0,1
60,4740,100,-1
0,240,0,1
0,140,0,0
210,2020,20,1
120,4780,40,-1
0,1000,0,0
0,2520,0,0
30,7080,10,-1
0,6980,0,-1
0,200,0,0
0,1640,0,1
60,4200,0,1
0,0,0,0
120,860,0,0
30,440,20,0
30,100,0,0
0,40,0,-1
30,2080,30,0
30,560,0,1
1230,2580,70,1
90,260,10,1
0,0,0,1
90,3120,30,1
0,0,0,1
0,2880,10,0
570,940,0,1
0,0,0,0
0,40,0,0
180,5140,80,1
60,120,10,0
0,20,0,0
30,140,10,1
240,3360,30,0
0,200,0,1
0,900,0,0
30,2600,10,0
0,220,0,0
120,800,30,0
390,4680,20,0
0,5400,0,-1
450,8780,30,0
2610,5880,140,1
0,4420,20,0
0,140,0,0
0,200,0,0
30,240,10,0
0,440,0,0
0,100,0,0
0,3040,0,1
0,3700,0,0
1860,5020,0,0
90,1240,0,-1
1980,6240,10,0
0,0,0,-1
90,480,10,0
30,1880,20,0
0,200,0,1
0,0,0,0
0,1760,10,-1
0,200,0,1
0,420,0,0
60,260,20,1
60,60,0,1
30,140,0,1
0,80,0,0
0,100,0,0
0,8160,0,1
0,120,0,-1
0,400,0,0
2220,22480,140,-1
60,5200,30,1
270,12180,40,1
30,780,0,-1
30,1020,20,1
30,100,0,0
0,180,0,1
0,200,20,-1
30,1300,60,0
420,4280,90,0
30,0,0,1
2040,7180,80,-1
0,260,0,0
60,160,0,1
30,100,0,0
60,60,0,1
0,140,0,1
0,100,10,0
0,280,0,0
0,60,0,1
3630,11520,60,-1
0,1460,10,0
30,720,20,0
30,20,0,0
0,40,0,0
30,4120,20,0
0,5660,0,-1
0,920,0,-1
90,400,0,0
0,180,0,0
30,180,0,0
0,2740,0,0
30,120,20,0
0,100,0,0
30,480,0,0
0,120,0,1
90,6940,10,0
0,0,0,0
0,4960,0,-1
60,5420,70,-1
0,820,0,0
60,1260,20,1
0,100,0,0
60,1160,90,0
300,180,0,1
210,500,40,0
60,220,0,0
60,680,10,0
90,2160,20,-1
60,3160,20,1
30,6040,0,-1
0,0,0,0
210,9080,60,1
870,2540,20,1
180,820,0,0
30,40,0,1
150,2340,30,-1
60,7260,40,0
150,4580,0,1
450,420,0,1
1800,12920,0,-1
60,160,0,1
30,60,0,-1
0,5840,0,0
240,6360,20,0
30,40,20,0
30,100,0,1
0,20,0,0
30,920,0,-1
0,1160,0,1
60,220,0,0
30,100,10,0
60,120,10,0
0,180,0,0
90,1200,110,1
0,3680,0,-1
0,2380,0,0
120,3020,0,1
120,1820,10,-1
0,1140,0,0
0,320,0,0
60,3920,40,1
0,0,0,0
0,120,0,0
0,160,0,0
0,1380,0,-1
90,580,0,1
0,1500,0,0
90,1460,40,0
0,100,0,0
30,1480,0,1
60,1980,40,0
150,800,20,0
30,80,0,1
60,5380,20,-1
150,4460,0,0
30,20,0,1
0,100,0,0
90,40,0,0
90,10980,30,0
0,720,0,0
0,60,0,0
0,540,0,0
0,2620,0,0
0,20,0,0
0,420,0,0
30,160,0,0
0,180,0,-1
0,260,0,1
30,80,0,1
60,160,0,1
480,720,20,0
60,9060,80,-1
0,6980,0,0
150,1120,10,-1
0,640,0,-1
0,200,0,0
30,13640,30,0
120,14300,50,-1
0,180,0,1
0,60,0,-1
0,140,0,-1
30,8820,20,-1
0,1740,0,-1
0,160,0,0
300,2020,30,1
60,160,0,1
0,6980,10,0
60,860,0,0
60,300,10,1
120,380,0,-1
0,340,0,0
0,840,0,0
0,300,0,-1
30,80,0,1
30,280,0,1
60,1260,0,0
30,360,0,1
30,240,20,0
30,280,0,0
0,740,0,0
0,40,0,1
0,440,0,0
30,160,0,0
90,4860,30,-1
0,3980,0,1
390,4460,100,0
30,4000,0,-1
180,3160,0,1
1890,5460,30,1
0,0,0,0
30,300,0,0
0,1040,0,-1
0,20,0,1
180,4380,20,0
0,2340,0,0
0,140,0,0
150,4580,0,1
1800,8320,0,1
0,240,0,-1
1800,5800,10,-1
60,10180,0,0
30,5100,40,-1
270,6560,30,-1
150,2620,0,1
0,6180,0,-1
150,1880,90,-1
0,0,0,-1
0,3700,0,0
0,2560,10,-1
30,100,0,1
60,6040,0,-1
30,0,0,1
60,3180,20,-1
0,11340,10,1
0,440,0,0
30,280,20,0
30,6220,0,1
30,2060,0,0
0,240,0,0
420,1040,120,0
30,2920,0,0
0,6960,0,-1
1860,5580,10,0
450,3040,80,0
30,3360,0,1
0,220,0,1
0,120,0,0
30,1060,20,-1
60,180,0,1
0,0,0,0
120,1520,0,-1
30,2460,60,-1
120,2300,20,0
150,900,10,-1
180,4380,40,0
0,120,10,-1
0,280,10,0
60,1620,20,1
150,2800,150,0
60,3200,30,0
0,3740,0,1
210,8420,20,0
30,480,0,-1
0,180,0,-1
0,4600,0,-1
0,3500,0,0
60,3740,50,-1
0,220,0,-1
900,2280,0,0
0,180,0,1
30,140,0,1
0,20,0,1
60,3300,40,-1
60,4440,30,-1
0,1840,0,1
60,80,0,0
120,700,0,-1
30,100,0,-1
0,20,0,-1
0,20,0,0
0,4980,10,0
0,0,0,1
0,20,0,0
0,0,0,-1
0,220,0,1
0,860,0,0
0,20,0,1
30,3440,0,0
120,600,20,0
0,200,10,-1
90,120,0,1
0,260,0,0
30,200,10,-1
600,920,30,0
0,180,0,0
0,6180,0,1
150,3040,0,0
90,5000,20,1
0,200,0,0
0,0,0,-1
120,7660,40,1
0,120,0,0
60,100,0,1
0,360,0,1
30,240,0,-1
1860,12840,30,0
0,260,0,-1
0,800,0,0
0,240,20,0
60,160,10,1
30,120,0,0
1830,7280,20,-1
60,240,20,0
180,2960,10,-1
60,1000,90,-1
0,1980,120,1
0,2280,0,0
30,1020,0,0
0,1300,0,1
30,1540,20,0
0,1500,0,-1
0,1460,0,0
0,140,0,0
390,16400,80,-1
30,40,0,1
0,3380,40,-1
0,160,0,0
1800,5120,0,-1
30,1780,80,-1
150,840,20,-1
0,3440,10,0
210,1320,0,1
0,1960,0,-1
30,20,0,1
0,200,0,0
30,200,10,-1
0,180,0,1
0,3140,0,-1
0,80,0,1
120,12480,40,0
30,120,0,0
30,1160,0,0
150,6060,110,-1
240,680,0,0
0,1100,0,-1
0,740,0,0
0,1360,0,0
60,100,10,-1
0,40,0,0
0,100,10,0
0,1700,0,-1
30,10580,10,-1
0,160,10,-1
60,7800,0,-1
0,180,0,-1
150,3200,40,0
30,160,0,0
0,340,0,1
0,8120,0,0
0,1660,0,1
210,3060,30,1
30,1620,10,0
0,300,0,1
0,1160,0,1
0,100,0,-1
0,580,0,0
0,0,0,0
60,240,0,1
0,1880,0,0
120,8100,90,1
120,2600,50,1
0,0,0,-1
150,4880,20,0
30,3920,0,-1
0,2660,0,1
60,720,40,0
90,1080,10,0
270,5680,50,1
0,0,0,1
120,1840,0,0
0,220,0,0
0,1120,0,1
0,180,0,0
0,140,0,0
0,40,0,-1
1800,5160,0,0
0,120,0,-1
30,1480,20,-1
30,600,20,1
30,4040,0,-1
30,120,0,0
0,3860,0,-1
60,100,10,1
210,420,0,0
30,160,0,0
0,900,0,1
0,1060,0,0
450,7100,20,-1
180,380,0,0
0,1760,0,0
0,200,0,1
0,7400,0,0
30,880,20,-1
30,4380,30,0
0,240,0,0
0,180,10,0
0,7200,0,0
0,0,0,1
30,2120,20,-1
90,260,0,0
0,11320,20,0
0,580,0,0
30,40,20,0
0,20,0,0
90,5700,80,-1
30,240,0,0
390,2760,80,0
60,540,10,0
0,200,0,-1
90,1080,40,-1
30,2460,0,0
30,1180,0,1
60,120,10,0
30,100,0,1
0,40,0,0
120,2820,10,1
0,120,0,-1
0,20,0,0
30,80,0,-1
0,5800,0,-1
0,6200,0,1
30,700,20,-1
480,2260,120,1
0,260,0,0
0,200,0,0
1830,5920,30,-1
0,160,0,1
0,120,0,0
0,80,0,-1
0,840,0,0
0,280,0,0
390,480,70,-1
60,700,10,1
30,1580,20,0
60,160,10,0
4050,48220,20,1
0,240,0,1
0,120,0,0
0,260,0,1
0,1220,0,1
120,1540,20,-1
0,480,0,-1
30,980,0,-1
90,140,0,0
270,10140,360,1
0,2380,10,0
30,40,10,1
1860,5340,20,0
30,240,20,0
90,1200,10,0
0,300,0,0
270,9120,60,0
180,680,0,1
510,4220,90,-1
0,0,0,1
0,1900,0,0
0,160,0,-1
270,7920,70,0
1860,5660,0,-1
30,2100,0,0
30,1060,0,-1
30,340,0,0
120,5240,0,1
60,4320,0,1
30,880,20,-1
120,2000,0,1
30,240,0,-1
60,3840,20,0
570,3340,20,-1
30,140,0,1
180,2300,0,0
0,160,0,1
30,5460,20,-1
30,2940,20,-1
30,260,20,0
0,240,10,-1
0,20,0,-1
30,1260,0,-1
0,700,10,1
0,800,10,1
30,20,0,1
90,2840,0,1
0,240,0,1
30,20,0,1
30,180,10,1
0,140,10,1
0,200,0,0
0,20,0,0
0,1820,0,1
30,500,20,0
0,100,0,0
0,860,0,0
60,6060,40,0
0,11520,10,1
0,120,10,-1
1800,6000,0,0
0,160,0,0
0,0,0,-1
0,3900,0,0
0,3520,0,0
1800,13120,0,-1
30,240,0,1
240,10540,60,1
1950,13800,20,1
60,1660,20,0
0,0,0,0
30,4200,20,0
0,3440,0,1
30,220,0,0
30,4720,0,-1
30,480,0,1
0,260,0,0
0,60,0,-1
60,1860,100,0
30,220,0,-1
0,60,0,1
60,260,0,0
0,20,0,0
60,3180,20,0
150,2700,20,0
420,11700,140,1
30,200,0,1
0,240,0,0
90,1920,0,1
0,20,0,-1
30,260,20,1
30,160,0,0
90,140,0,1
30,660,0,1
150,840,0,0
30,2140,30,0
0,120,0,1
30,560,0,1
180,4260,30,1
0,6420,0,-1
0,180,0,0
0,20,0,0
30,20,0,1
0,740,0,0
0,120,0,0
0,80,0,0
30,240,0,1
0,180,0,0
870,6760,30,-1
270,7400,20,0
0,80,0,0
0,0,0,0
30,300,10,0
30,540,20,-1
120,1920,10,1
30,840,70,-1
60,220,0,0
60,5400,0,-1
0,0,0,1
0,240,0,0
0,900,10,0
0,16340,0,-1
30,200,0,1
0,780,0,0
0,20,0,0
0,20,0,1
30,300,20,1
1800,4840,0,0
150,1820,50,1
30,560,30,0
30,240,0,1
1830,7800,0,1
0,420,0,0
210,11180,40,-1
0,1560,0,1
240,11780,50,0
30,1300,20,0
0,160,0,0
0,1960,0,-1
30,240,0,1
0,0,0,0
0,20,0,1
0,180,10,-1
0,4000,0,-1
0,400,0,1
30,240,20,0
0,0,0,-1
0,7160,0,-1
90,1220,30,-1
0,480,0,0
0,200,0,1
0,260,0,-1
0,340,0,0
90,4220,0,0
30,20,0,0
0,320,0,1
0,280,0,0
0,200,0,1
1980,8420,20,1
30,7560,20,0
30,720,0,-1
180,7180,20,1
0,220,0,-1
30,1020,20,1
150,3860,0,0
60,3860,20,0
0,40,0,-1
60,140,10,0
0,140,0,0
60,140,0,1
0,1220,0,1
0,12600,0,0
0,1100,0,1
30,420,0,0
0,140,0,-1
420,2280,100,1
30,260,0,1
0,7180,10,1
60,120,10,0
60,8960,80,1
30,140,10,1
0,140,0,0
30,100,0,0
0,1200,0,0
30,5300,20,-1
0,660,0,1
30,80,10,1
0,15380,170,-1
0,140,0,-1
0,280,0,-1
0,340,0,1
0,80,0,0
0,100,10,0
210,6280,170,1
30,0,0,1
0,80,0,0
30,140,0,0
60,1220,80,1
0,1180,0,0
750,1880,150,1
0,0,0,0
30,220,0,0
0,100,0,0
90,1280,0,-1
0,220,0,0
150,6040,40,1
0,200,0,0
30,860,0,1
0,180,0,1
30,720,0,0
60,60,0,0
30,40,0,1
0,1600,10,-1
0,240,10,0
90,9120,0,-1
2070,13920,60,-1
2520,8500,10,-1
30,200,0,-1
480,5540,90,0
30,2660,0,1
0,7520,0,1
1890,6460,50,0
210,3140,90,1
150,8520,20,1
0,60,0,0
30,800,0,0
30,11280,0,1
30,5520,0,-1
0,680,0,0
120,1300,0,-1
0,80,10,1
150,3020,0,0
0,220,0,1
0,60,0,-1
30,100,0,0
0,800,0,1
0,100,0,-1
0,2080,10,0
0,100,0,-1
0,80,0,0
0,200,0,1
0,1640,10,0
0,100,0,-1
0,80,0,0
120,1100,40,0
0,220,10,1
0,140,0,-1
0,0,0,0
0,20,10,-1
0,120,10,0
0,180,0,0
0,160,0,1
0,3820,0,0
0,0,0,0
60,140,0,1
420,3840,20,0
0,2340,0,1
0,160,0,0
30,40,10,-1
30,1440,0,1
60,340,30,0
30,3100,20,1
0,620,20,-1
30,2020,0,1
0,21320,0,1
330,5900,40,-1
0,160,0,-1
0,40,0,0
570,7440,0,1
30,540,30,0
0,0,0,1
2250,7620,90,-1
0,60,0,0
0,260,0,0
0,0,0,0
0,280,0,1
30,3160,30,0
180,1340,20,0
0,220,0,0
0,2060,20,1
0,0,0,-1
0,180,0,-1
360,380,0,0
1860,7780,70,1
30,280,0,0
0,40,0,0
0,0,0,1
0,200,10,0
0,1820,0,1
0,320,0,1
0,4760,0,0
1800,6500,0,1
30,4120,20,0
60,820,110,-1
0,220,0,0
0,40,0,-1
0,160,0,-1
0,200,0,1
0,20,0,-1
0,1160,0,0
0,1040,0,0
150,10740,50,-1
0,140,0,-1
240,7900,30,1
60,220,0,1
0,20,0,1
30,220,0,0
30,40,0,1
120,5160,40,-1
60,3100,20,0
90,1540,10,-1
0,4080,30,0
0,9400,0,1
30,460,0,0
30,140,0,0
0,760,60,1
60,1280,10,0
30,1720,20,1
360,1600,40,1
90,140,20,-1
0,40,0,0
0,240,0,1
0,220,0,0
0,800,0,0
30,1280,0,0
150,2360,90,0
0,260,0,0
30,1140,20,-1
0,3880,0,0
60,200,0,1
90,2800,30,0
390,4080,80,-1
30,640,20,0
360,1700,70,-1
30,200,0,1
0,100,0,0
0,340,0,0
0,700,0,1
30,240,0,1
60,160,0,1
0,1300,10,-1
30,160,0,0
0,4780,0,0
30,100,0,1
0,20,10,0
30,220,10,-1
0,1400,140,0
180,3520,0,1
60,2580,10,0
0,180,0,0
0,100,0,1
0,3900,0,0
0,820,0,0
210,6720,60,1
0,60,0,0
120,740,50,0
30,220,0,-1
0,20,0,0
0,160,0,1
30,180,0,0
0,300,0,0
120,8040,50,1
0,140,0,1
30,120,0,1
30,220,10,0
0,240,0,-1
210,5880,20,-1
480,4080,80,0
0,240,0,0
0,100,0,1
0,140,0,-1
60,9240,20,0
120,1700,0,1
30,240,0,-1
0,80,0,1
90,160,0,1
0,3900,0,-1
0,3020,0,1
30,1480,20,0
0,0,0,0
1830,5640,30,-1
30,300,0,0
0,1500,170,0
0,160,10,1
90,7740,110,-1
0,320,0,0
30,4420,470,1
480,5160,40,0
60,700,0,0
0,120,0,0
0,0,0,0
210,840,40,1
0,0,0,0
0,100,10,-1
0,1560,0,0
30,0,0,1
0,1360,20,-1
0,2780,0,-1
30,300,0,1
0,180,0,1
0,2420,0,0
0,120,0,0
0,160,0,0
30,1300,0,0
0,40,0,0
0,200,0,0
0,140,30,-1
0,540,0,-1
60,7340,30,-1
0,180,10,1
2190,9560,70,0
90,920,0,0
0,680,0,1
1830,4800,0,-1
30,5460,60,-1
60,560,10,0
0,2200,0,0
30,180,0,1
30,0,0,1
0,3920,0,1
0,0,0,0
60,7560,40,0
90,640,20,0
90,1860,0,1
0,1560,170,-1
120,1000,0,0
0,100,0,0
0,180,0,-1
0,1340,10,-1
0,640,0,0
30,1800,0,0
0,6480,0,-1
180,1100,0,1
4110,19100,80,0
180,4960,0,-1
0,360,0,-1
30,2440,0,0
0,140,0,0
30,5320,10,1
0,9980,10,-1
210,3400,0,0
30,180,0,1
30,120,0,0
30,1440,80,-1
30,80,0,1
30,820,0,0
0,340,0,1
30,8440,20,-1
0,1600,0,0
30,660,30,-1
0,960,0,0
0,880,0,1
60,500,10,-1
90,4540,20,0
0,80,0,0
90,4220,20,0
0,1160,0,-1
0,9900,10,1
30,3440,0,0
0,120,0,1
0,1360,0,1
0,20,0,0
0,0,0,0
30,300,20,0
30,3560,30,0
0,0,0,0
0,380,0,1
0,0,0,0
150,3300,40,1
0,2220,0,0
60,200,0,0
180,7360,20,1
30,300,30,1
0,4240,0,-1
0,120,0,0
60,80,10,0
0,140,0,0
30,6220,30,0
60,1380,0,-1
0,320,0,0
30,100,0,1
0,200,0,1
60,2140,20,0
0,2760,0,0
30,2360,20,-1
60,3260,20,0
0,220,0,0
0,6580,0,0
0,1600,0,0
60,180,150,1
0,700,0,-1
0,400,0,0
0,200,0,1
0,160,0,0
0,200,0,0
60,740,0,0
1830,14180,40,-1
0,9240,60,1
0,1080,0,0
0,0,0,-1
90,260,0,1
0,20,0,0
0,200,0,0
30,8700,10,0
30,1280,130,1
0,740,0,0
0,120,0,0
0,2180,0,0
0,140,10,0
30,780,0,0
300,7060,10,-1
0,0,0,-1
30,140,0,0
330,580,40,0
90,7220,0,0
30,140,0,-1
0,0,0,0
0,60,0,0
0,140,0,0
240,1780,20,0
0,160,0,1
3750,14160,20,0
0,320,0,0
60,360,0,-1
0,280,0,0
0,2680,0,-1
0,6140,0,0
1830,6640,20,-1
300,9500,210,-1
120,5400,20,0
0,240,0,0
30,300,20,0
360,5020,80,-1
0,5380,0,1
0,3300,10,-1
0,400,0,0
90,2560,0,0
60,100,20,1
0,200,0,0
0,280,0,0
0,2760,10,1
1830,7340,80,1
1800,4880,0,0
30,2460,0,1
60,700,10,1
0,1080,10,0
0,260,0,0
30,380,10,-1
30,0,0,0
120,2760,10,1
30,60,0,1
180,2240,0,1
0,180,0,0
0,0,0,1
120,4280,0,1
30,280,10,0
0,280,0,-1
0,1140,0,-1
1290,4200,20,1
30,40,20,-1
0,7740,30,-1
0,260,10,-1
0,20,0,0
0,0,0,-1
0,1240,0,-1
60,120,0,0
210,3300,0,1
30,160,0,1
0,140,20,-1
0,220,0,0
0,120,0,0
60,460,0,1
270,5320,20,-1
210,6120,0,-1
0,160,10,-1
0,2600,30,0
30,7180,0,0
30,1760,70,-1
30,4740,0,-1
0,220,0,0
180,1460,0,1
0,2720,0,0
0,1100,0,1
30,280,0,0
60,2660,0,-1
2190,8340,160,-1
240,2380,90,-1
30,6020,0,0
60,6320,20,1
0,20,0,0
0,140,0,0
30,60,0,1
30,180,0,1
30,2000,20,0
270,1740,50,-1
1890,10560,0,-1
0,0,0,0
0,160,10,-1
60,180,0,1
0,140,0,0
60,460,0,1
30,420,20,1
60,540,10,-1
0,900,0,-1
330,16800,110,1
120,700,10,0
0,80,0,0
0,240,10,0
30,5300,40,0
90,620,0,0
30,160,0,0
30,18540,10,1
0,220,0,0
0,60,0,0
0,260,0,-1
30,1060,0,0
210,2000,40,1
90,1440,90,0
30,3820,40,0
0,2260,0,1
390,7840,70,-1
30,80,0,1
30,160,0,1
30,1080,20,-1
0,280,0,0
0,2700,0,0
300,6760,70,-1
30,100,20,-1
0,40,0,0
120,3780,20,0
0,0,0,0
0,260,0,0
60,1320,10,-1
60,3620,20,1
0,1240,0,-1
240,3660,50,-1
30,1400,20,1
0,180,0,-1
0,140,0,0
240,2800,0,1
180,4100,40,-1
30,180,0,1
60,200,0,1
30,120,10,0
0,1620,0,0
0,3380,0,0
60,240,10,0
0,100,0,0
300,8160,20,-1
30,4600,0,-1
0,200,0,1
150,7340,10,0
0,100,0,-1
0,80,0,0
0,1380,0,1
30,320,0,0
0,0,0,0
90,1740,20,1
30,620,0,0
0,100,0,0
0,1780,0,0
60,5760,0,1
0,0,0,0
0,1280,0,1
60,10140,10,0
30,200,0,1
0,180,0,0
0,40,0,0
0,140,0,0
30,180,0,0
0,1920,0,0
30,7540,70,-1
30,20,0,1
0,400,0,0
0,5480,0,0
0,40,0,1
3600,16760,20,-1
30,520,40,-1
60,120,0,1
0,100,0,0
120,4680,10,1
0,0,0,1
0,0,0,-1
30,680,0,1
120,2280,10,0
60,180,0,1
0,1080,0,0
0,0,40,-1
2010,10300,210,-1
90,1580,10,-1
90,0,0,1
0,180,0,0
270,1180,30,0
90,3220,0,-1
30,380,0,-1
1830,5340,10,1
60,200,0,1
30,1760,0,-1
0,1280,0,0
0,200,10,-1
60,340,10,1
30,2680,0,0
0,200,0,0
90,540,0,0
90,7300,30,-1
30,20,0,1
0,2720,0,-1
0,200,0,-1
1860,7500,0,0
0,120,10,-1
1800,4900,0,1
90,6840,10,1
30,180,0,-1
0,0,0,1
30,3240,80,1
60,760,20,-1
30,140,0,-1
0,920,0,-1
0,340,10,1
0,40,0,0
0,360,0,0
30,260,10,1
450,1840,0,-1
0,240,0,0
2010,8920,140,-1
30,1060,0,1
0,200,0,-1
0,160,0,0
510,6140,230,1
150,4100,40,0
0,780,0,-1
0,60,0,0
30,1720,0,0
0,0,0,0
180,400,0,1
60,5260,110,0
0,400,0,1
60,1900,40,1
0,2640,0,0
60,9800,40,0
0,160,0,0
30,920,0,0
0,7580,0,0
0,120,0,1
0,320,0,-1
1860,6360,20,-1
330,4920,40,0
0,80,0,0
0,20,0,0
30,360,20,0
0,1940,20,0
90,8100,50,1
0,180,10,0
0,580,0,1
30,820,20,0
60,1120,30,0
0,60,10,0
0,80,0,1
120,13760,70,0
0,260,10,0
0,4500,0,-1
120,2820,120,1
2070,14920,10,0
90,7940,110,-1
90,11820,60,-1
0,40,10,-1
30,20,0,1
30,840,0,1
30,40,0,-1
30,1460,40,0
0,9840,60,-1
420,4920,40,0
0,120,0,-1
0,1960,120,1
0,900,60,0
0,280,0,0
0,0,0,-1
0,280,0,-1
30,3980,0,1
30,1040,70,0
0,160,0,0
60,6180,30,-1
0,1280,10,0
90,3560,60,-1
0,2460,10,-1
0,140,10,0
60,140,0,-1
0,20,0,0
90,5060,10,-1
0,1520,0,1
150,3260,20,1
60,260,10,-1
0,220,0,0
0,40,0,1
30,440,0,0
0,20,0,0
0,140,0,0
60,9480,70,1
120,200,0,0
60,940,0,1
60,4480,20,1
0,280,0,0
0,0,0,0
0,40,0,0
60,80,0,0
60,4040,20,1
30,1640,130,0
150,460,50,0
0,120,0,1
0,0,0,0
0,280,0,0
0,80,10,0
30,7120,0,0
180,2480,50,1
60,1440,10,0
0,340,0,0
0,100,0,1
90,120,0,1
0,7720,10,0
120,760,10,1
30,160,0,1
0,180,0,0
120,5320,10,0
30,140,0,-1
30,260,10,0
0,120,10,-1
60,6400,10,1
0,200,0,0
30,1760,30,-1
0,5660,0,0
0,200,0,0
0,3340,10,-1
0,40,0,0
120,820,0,-1
0,280,0,0
0,4400,0,0
60,1040,10,0
0,140,0,0
0,420,0,1
0,0,0,0
0,220,0,0
0,4060,0,-1
210,3680,0,-1
0,420,0,0
150,1240,0,0
450,400,0,0
120,3320,0,0
90,220,0,1
600,720,20,1
0,60,0,0
0,0,0,0
30,60,0,0
0,3940,10,-1
30,620,0,0
30,1700,0,0
0,1640,10,1
0,140,0,0
