pos_score,neu_score,neg_score,sub_score,value
30,2120,20,3.8,-1
90,260,0,1.1,0
0,11320,20,0.75,0
0,580,0,1.2666666666666666,0
30,40,20,3.8,0
0,20,0,0.0,0
90,5700,80,17.133333333333336,-1
30,240,0,0.5,0
390,2760,80,17.0,0
60,540,10,2.4,0
0,200,0,0.4,-1
90,1080,40,4.271428571428571,-1
30,2460,0,7.750000000000002,0
30,1180,0,0.5357142857142857,1
60,120,10,2.4,0
30,100,0,0.6000000000000001,1
0,40,0,0.0,0
120,2820,10,9.130952380952381,1
0,120,0,0.0,-1
0,20,0,0.0,0
30,80,0,1.0,-1
0,5800,0,0.0,-1
0,6200,0,6.857142857142859,1
30,700,20,3.8,-1
480,2260,120,22.731666666666662,1
0,260,0,0.0,0
0,200,0,0.0,0
1830,5920,30,56.50476190476191,-1
0,160,0,1.0,1
0,120,0,0.0,0
0,80,0,0.0,-1
0,840,0,1.6,0
0,280,0,0.0,0
390,480,70,16.166666666666664,-1
60,700,10,2.4,1
30,1580,20,4.666666666666666,0
60,160,10,2.4,0
4050,48220,20,129.47857142857137,1
0,240,0,0.0,1
0,120,0,0.0,0
0,260,0,0.06666666666666667,1
0,1220,0,0.8666666666666667,1
120,1540,20,6.8,-1
0,480,0,0.0,-1
30,980,0,6.2,-1
90,140,0,2.25,0
270,10140,360,38.61428571428571,1
0,2380,10,1.3333333333333333,0
30,40,10,1.6,1
1860,5340,20,51.621428571428595,0
30,240,20,3.8,0
90,1200,10,3.4,0
0,300,0,0.0,0
270,9120,60,17.728571428571403,0
180,680,0,4.449999999999999,1
510,4220,90,21.566666666666663,-1
0,0,0,0,1
0,1900,0,0.6666666666666666,0
0,160,0,0.0,-1
270,7920,70,24.65119047619048,0
1860,5660,0,48.02142857142859,-1
30,2100,0,0.7,0
30,1060,0,1.0,-1
30,340,0,1.65,0
120,5240,0,1.8,1
60,4320,0,0.3,1
30,880,20,3.8,-1
120,2000,0,1.9,1
30,240,0,0.5714285714285714,-1
60,3840,20,4.2,0
570,3340,20,23.89920634920633,-1
30,140,0,0.6,1
180,2300,0,3.4499999999999997,0
0,160,0,0.5,1
30,5460,20,3.8,-1
30,2940,20,4.2,-1
30,260,20,3.8,0
0,240,10,0.6833333333333333,-1
0,20,0,0.0,-1
30,1260,0,1.3,-1
0,700,10,0.9000000000000001,1
0,800,10,1.075,1
30,20,0,0.8,1
90,2840,0,1.6666666666666665,1
0,240,0,1.4545454545454546,1
30,20,0,0.2,1
30,180,10,1.4666666666666668,1
0,140,10,0.4,1
0,200,0,0.0,0
0,20,0,0.0,0
0,1820,0,0.3833333333333333,1
30,500,20,3.8,0
0,100,0,0.0,0
0,860,0,0.0,0
60,6060,40,22.9,0
0,11520,10,7.25714285714286,1
0,120,10,0.0,-1
1800,6000,0,47.250000000000014,0
0,160,0,0.5,0
0,0,0,0,-1
0,3900,0,0.0,0
0,3520,0,0.0,0
1800,13120,0,54.10714285714289,-1
30,240,0,0.6000000000000001,1
240,10540,60,17.914285714285718,1
1950,13800,20,59.88333333333338,1
60,1660,20,4.871428571428572,0
0,0,0,0,0
30,4200,20,3.8,0
0,3440,0,0.0,1
30,220,0,0.5,0
30,4720,0,0.5,-1
30,480,0,1.65,1
0,260,0,0.0,0
0,60,0,0.0,-1
60,1860,100,9.183333333333334,0
30,220,0,0.8500000000000001,-1
0,60,0,0.0,1
60,260,0,1.2,0
0,20,0,0.0,0
60,3180,20,4.371428571428572,0
150,2700,20,7.735714285714285,0
420,11700,140,33.58333333333332,1
30,200,0,0.75,1
0,240,0,1.0,0
90,1920,0,3.09,1
0,20,0,0.0,-1
30,260,20,3.8,1
30,160,0,0.3,0
90,140,0,3.057142857142857,1
30,660,0,0.3,1
150,840,0,8.375,0
30,2140,30,4.716666666666667,0
0,120,0,1.0,1
30,560,0,0.9692307692307691,1
180,4260,30,4.371428571428572,1
0,6420,0,0.4,-1
0,180,0,0.0,0
0,20,0,0.0,0
30,20,0,0.75,1
0,740,0,0.0,0
0,120,0,0.0,0
0,80,0,0.0,0
30,240,0,0.0,1
0,180,0,0.16666666666666666,0
870,6760,30,37.22857142857143,-1
270,7400,20,11.424999999999999,0
0,80,0,0.0,0
0,0,0,0,0
30,300,10,1.8416666666666668,0
30,540,20,3.8,-1
120,1920,10,2.814285714285714,1
30,840,70,7.050000000000002,-1
60,220,0,2.033333333333333,0
60,5400,0,2.1208333333333336,-1
0,0,0,0,1
0,240,0,0.0,0
0,900,10,0.4666666666666667,0
0,16340,0,0.3333333333333333,-1
30,200,0,0.6000000000000001,1
0,780,0,0.0,0
0,20,0,0.06666666666666667,0
0,20,0,0.0,1
30,300,20,4.254545454545454,1
1800,4840,0,47.250000000000014,0
150,1820,50,8.141666666666667,1
30,560,30,4.55,0
30,240,0,0.6666666666666666,1
1830,7800,0,47.850000000000016,1
0,420,0,0.0,0
210,11180,40,5.738095238095236,-1
0,1560,0,0.0,1
240,11780,50,18.50476190476188,0
30,1300,20,3.8,0
0,160,0,0.0,0
0,1960,0,0.0,-1
30,240,0,0.2,1
0,0,0,0,0
0,20,0,0.0,1
0,180,10,0.6666666666666666,-1
0,4000,0,0.0,-1
0,400,0,0.0,1
30,240,20,3.8,0
0,0,0,0,-1
0,7160,0,7.050000000000001,-1
90,1220,30,6.14,-1
0,480,0,0.0,0
0,200,0,0.45454545454545453,1
0,260,0,0.21428571428571427,-1
0,340,0,0.4,0
90,4220,0,1.5,0
30,20,0,0.6,0
0,320,0,0.0,1
0,280,0,0.0,0
0,200,0,0.0,1
1980,8420,20,53.95000000000002,1
30,7560,20,10.65714285714286,0
30,720,0,0.5714285714285714,-1
180,7180,20,7.1833333333333345,1
0,220,0,0.0,-1
30,1020,20,3.8,1
150,3860,0,5.1,0
60,3860,20,4.0,0
0,40,0,0.0,-1
60,140,10,2.4,0
0,140,0,0.0,0
60,140,0,0.85,1
0,1220,0,0.0,1
0,12600,0,6.857142857142859,0
0,1100,0,0.3,1
30,420,0,0.7,0
0,140,0,0.25,-1
420,2280,100,18.16309523809524,1
30,260,0,1.0,1
0,7180,10,7.157142857142859,1
60,120,10,2.4,0
60,8960,80,15.488888888888894,1
30,140,10,0.9666666666666667,1
0,140,0,0.0,0
30,100,0,1.0,0
0,1200,0,0.0,0
30,5300,20,3.8,-1
0,660,0,0.0,1
30,80,10,1.4,1
0,15380,170,21.390476190476193,-1
0,140,0,0.0,-1
0,280,0,0.0,-1
0,340,0,0.0,1
0,80,0,0.0,0
0,100,10,0.25,0
210,6280,170,16.73333333333333,1
30,0,0,0.6000000000000001,1
0,80,0,1.0,0
30,140,0,0.0,0
60,1220,80,9.407142857142857,1
0,1180,0,0.0,0
750,1880,150,47.599999999999994,1
0,0,0,0,0
30,220,0,1.375,0
0,100,0,0.0,0
90,1280,0,2.1999999999999997,-1
0,220,0,0.0,0
150,6040,40,16.414285714285718,1
0,200,0,0.0,0
30,860,0,1.0,1
0,180,0,0.0,1
30,720,0,0.7,0
60,60,0,1.0714285714285714,0
30,40,0,0.0,1
0,1600,10,8.783333333333335,-1
0,240,10,0.5,0
90,9120,0,1.5,-1
2070,13920,60,74.72142857142863,-1
2520,8500,10,66.34920634920641,-1
30,200,0,0.8178571428571428,-1
480,5540,90,21.466666666666665,0
30,2660,0,1.0,1
0,7520,0,0.2888888888888889,1
1890,6460,50,56.25476190476192,0
210,3140,90,14.399999999999999,1
150,8520,20,4.283333333333333,1
0,60,0,0.0,0
30,800,0,0.75,0
30,11280,0,10.150000000000004,1
30,5520,0,1.0833333333333333,-1
0,680,0,0.0,0
120,1300,0,1.9,-1
0,80,10,0.0,1
150,3020,0,3.1333333333333333,0
0,220,0,0.0,1
0,60,0,0.0,-1
30,100,0,0.6,0
0,800,0,0.8999999999999999,1
0,100,0,0.0,-1
0,2080,10,8.3,0
0,100,0,0.0,-1
0,80,0,0.0,0
0,200,0,0.0,1
0,1640,10,0.8333333333333334,0
0,100,0,0.0,-1
0,80,0,0.0,0
120,1100,40,12.728571428571431,0
0,220,10,1.0,1
0,140,0,0.0,-1
0,0,0,0,0
0,20,10,0.0,-1
0,120,10,0.23333333333333334,0
0,180,0,0.45454545454545453,0
0,160,0,0.0,1
0,3820,0,0.0,0
0,0,0,0,0
60,140,0,1.9,1
420,3840,20,24.62857142857142,0
0,2340,0,1.0,1
0,160,0,0.9,0
30,40,10,2.0,-1
30,1440,0,1.3888888888888888,1
60,340,30,2.2714285714285714,0
30,3100,20,4.183333333333334,1
0,620,20,0.8,-1
30,2020,0,0.9,1
0,21320,0,1.2,1
330,5900,40,10.180772005772006,-1
0,160,0,0.0,-1
0,40,0,0.0,0
570,7440,0,18.23787878787879,1
30,540,30,4.270833333333334,0
0,0,0,0,1
2250,7620,90,66.71666666666667,-1
0,60,0,0.45454545454545453,0
0,260,0,0.43333333333333335,0
0,0,0,0,0
0,280,0,0.0,1
30,3160,30,1.8714285714285714,0
180,1340,20,4.9,0
0,220,0,0.4,0
0,2060,20,0.75,1
0,0,0,0,-1
0,180,0,0.0,-1
360,380,0,6.428571428571428,0
1860,7780,70,53.666666666666686,1
30,280,0,0.9,0
0,40,0,0.0,0
0,0,0,0,1
0,200,10,0.4,0
0,1820,0,0.3833333333333333,1
0,320,0,0.0,1
0,4760,0,7.050000000000001,0
1800,6500,0,47.250000000000014,1
30,4120,20,3.8,0
60,820,110,10.004166666666666,-1
0,220,0,1.0,0
0,40,0,0.0,-1
0,160,0,0.0,-1
0,200,0,1.0,1
0,20,0,0.0,-1
0,1160,0,0.0,0
0,1040,0,0.0,0
150,10740,50,9.571428571428573,-1
0,140,0,0.9666666666666667,-1
240,7900,30,7.351190476190476,1
60,220,0,1.0,1
0,20,0,0.0,1
30,220,0,1.3545454545454545,0
30,40,0,1.0,1
120,5160,40,13.028571428571427,-1
60,3100,20,4.5,0
90,1540,10,3.1464285714285714,-1
0,4080,30,4.116666666666666,0
0,9400,0,0.0,1
30,460,0,0.0,0
30,140,0,0.5,0
0,760,60,5.199999999999999,1
60,1280,10,8.000000000000002,0
30,1720,20,3.8,1
360,1600,40,9.871428571428574,1
90,140,20,3.8,-1
0,40,0,0.0,0
0,240,0,0.0,1
0,220,0,0.0,0
0,800,0,0.0,0
30,1280,0,0.9833333333333333,0
150,2360,90,12.885714285714286,0
0,260,0,0.0,0
30,1140,20,3.8,-1
0,3880,0,0.0,0
60,200,0,1.0,1
90,2800,30,10.038888888888888,0
390,4080,80,18.066666666666666,-1
30,640,20,3.8,0
360,1700,70,15.130772005772007,-1
30,200,0,0.8333333333333334,1
0,100,0,0.0,0
0,340,0,0.0,0
0,700,0,0.0,1
30,240,0,1.2000000000000002,1
60,160,0,1.4,1
0,1300,10,1.265277777777778,-1
30,160,0,0.5,0
0,4780,0,0.0,0
30,100,0,0.6,1
0,20,10,0.4,0
30,220,10,0.5,-1
0,1400,140,10.5,0
180,3520,0,4.333333333333334,1
60,2580,10,2.4,0
0,180,0,0.0,0
0,100,0,0.0,1
0,3900,0,0.0,0
0,820,0,0.0,0
210,6720,60,10.433333333333334,1
0,60,0,0.0,0
120,740,50,7.498333333333332,0
30,220,0,0.6000000000000001,-1
0,20,0,0.0,0
0,160,0,0.43333333333333335,1
30,180,0,0.5,0
0,300,0,0.3,0
120,8040,50,10.079761904761906,1
0,140,0,0.0,1
30,120,0,0.75,1
30,220,10,1.5,0
0,240,0,0.0,-1
210,5880,20,5.799999999999998,-1
480,4080,80,16.999999999999996,0
0,240,0,0.0,0
0,100,0,0.0,1
0,140,0,0.1,-1
60,9240,20,11.457142857142848,0
120,1700,0,1.7333333333333334,1
30,240,0,0.5714285714285714,-1
0,80,0,0.0,1
90,160,0,3.0,1
0,3900,0,0.0,-1
0,3020,0,0.0,1
30,1480,20,3.8,0
0,0,0,0,0
1830,5640,30,51.883333333333354,-1
30,300,0,0.5,0
0,1500,170,14.533333333333331,0
0,160,10,0.4,1
90,7740,110,12.404166666666669,-1
0,320,0,0.0,0
30,4420,470,37.55,1
480,5160,40,10.961904761904762,0
60,700,0,1.575,0
0,120,0,0.0,0
0,0,0,0,0
210,840,40,10.333333333333334,1
0,0,0,0,0
0,100,10,0.4,-1
0,1560,0,0.0,0
30,0,0,1.0,1
0,1360,20,0.8,-1
0,2780,0,0.0,-1
30,300,0,1.0,1
0,180,0,0.5,1
0,2420,0,0.0,0
0,120,0,0.0,0
0,160,0,0.43333333333333335,0
30,1300,0,1.0,0
0,40,0,0.0,0
0,200,0,0.0,0
0,140,30,2.15,-1
0,540,0,0.0,-1
60,7340,30,19.554166666666664,-1
0,180,10,1.2333333333333334,1
2190,9560,70,63.916666666666714,0
90,920,0,1.5,0
0,680,0,0.0,1
1830,4800,0,47.250000000000014,-1
30,5460,60,5.999999999999999,-1
60,560,10,1.5,0
0,2200,0,0.8666666666666667,0
30,180,0,0.6666666666666666,1
30,0,0,0.6,1
0,3920,0,0.8666666666666667,1
0,0,0,0,0
60,7560,40,7.933333333333334,0
90,640,20,4.014285714285714,0
90,1860,0,1.65,1
0,1560,170,14.533333333333331,-1
120,1000,0,1.7333333333333334,0
0,100,0,0.0,0
0,180,0,0.0,-1
0,1340,10,0.4,-1
0,640,0,0.0,0
30,1800,0,0.5714285714285714,0
0,6480,0,7.146031746031748,-1
180,1100,0,5.0,1
4110,19100,80,116.61904761904776,0
180,4960,0,11.45,-1
0,360,0,0.0,-1
30,2440,0,0.5,0
0,140,0,0.0,0
30,5320,10,0.8952380952380952,1
0,9980,10,0.4,-1
210,3400,0,6.419642857142858,0
30,180,0,1.0,1
30,120,0,0.9,0
30,1440,80,9.0,-1
30,80,0,0.6000000000000001,1
30,820,0,0.5714285714285714,0
0,340,0,1.29,1
30,8440,20,3.8,-1
0,1600,0,0.0,0
30,660,30,1.8714285714285714,-1
0,960,0,0.0,0
0,880,0,0.0,1
60,500,10,2.4,-1
90,4540,20,11.204761904761904,0
0,80,0,0.0,0
90,4220,20,4.5,0
0,1160,0,0.5,-1
0,9900,10,7.05714285714286,1
30,3440,0,7.621428571428573,0
0,120,0,0.0,1
0,1360,0,0.4,1
0,20,0,0.0,0
0,0,0,0,0
30,300,20,0.7416666666666667,0
30,3560,30,1.8714285714285714,0
0,0,0,0,0
0,380,0,0.0,1
0,0,0,0,0
150,3300,40,9.100000000000001,1
0,2220,0,0.0,0
60,200,0,1.3222222222222222,0
180,7360,20,12.107142857142854,1
30,300,30,1.8714285714285714,1
0,4240,0,0.3833333333333333,-1
0,120,0,0.0,0
60,80,10,1.0,0
0,140,0,1.0,0
30,6220,30,1.8714285714285714,0
60,1380,0,1.15,-1
0,320,0,0.0,0
30,100,0,0.75,1
0,200,0,0.0,1
60,2140,20,4.8,0
0,2760,0,0.0,0
30,2360,20,3.8,-1
60,3260,20,4.975,0
0,220,0,0.0,0
0,6580,0,6.857142857142859,0
0,1600,0,3.9590909090909094,0
60,180,150,17.65,1
0,700,0,0.0,-1
0,400,0,0.0,0
0,200,0,0.0,1
0,160,0,0.0,0
0,200,0,0.0,0
60,740,0,1.575,0
1830,14180,40,49.3214285714286,-1
0,9240,60,12.057142857142859,1
0,1080,0,0.4,0
0,0,0,0,-1
90,260,0,1.1,1
0,20,0,0.0,0
0,200,0,0.0,0
30,8700,10,6.2,0
30,1280,130,9.499999999999998,1
0,740,0,0.0,0
0,120,0,0.0,0
0,2180,0,0.0,0
0,140,10,0.7,0
30,780,0,0.3,0
300,7060,10,13.50714285714286,-1
0,0,0,0,-1
30,140,0,0.9,0
330,580,40,10.180772005772006,0
90,7220,0,8.35714285714286,0
30,140,0,1.0,-1
0,0,0,0,0
0,60,0,0.0,0
0,140,0,0.0,0
240,1780,20,8.014285714285714,0
0,160,0,0.0,1
3750,14160,20,107.61428571428587,0
0,320,0,0.0,0
60,360,0,0.5,-1
0,280,0,0.0,0
0,2680,0,0.0,-1
0,6140,0,0.0,0
1830,6640,20,51.050000000000026,-1
300,9500,210,29.907142857142855,-1
120,5400,20,3.4,0
0,240,0,0.0,0
30,300,20,3.8,0
360,5020,80,14.482517482517487,-1
0,5380,0,7.050000000000001,1
0,3300,10,0.5,-1
0,400,0,0.0,0
90,2560,0,2.5,0
60,100,20,4.1,1
0,200,0,0.43333333333333335,0
0,280,0,0.0,0
0,2760,10,1.1666666666666667,1
1830,7340,80,65.23333333333335,1
1800,4880,0,47.250000000000014,0
30,2460,0,1.0,1
60,700,10,1.7545454545454546,1
0,1080,10,0.0,0
0,260,0,0.45454545454545453,0
30,380,10,1.5714285714285714,-1
30,0,0,0.6000000000000001,0
120,2760,10,2.8285714285714287,1
30,60,0,0.6,1
180,2240,0,6.639285714285716,1
0,180,0,0.0,0
0,0,0,0,1
120,4280,0,2.1999999999999997,1
30,280,10,1.4,0
0,280,0,0.0,-1
0,1140,0,0.0,-1
1290,4200,20,37.81565656565655,1
30,40,20,3.8,-1
0,7740,30,2.3,-1
0,260,10,0.7,-1
0,20,0,0.0,0
0,0,0,0,-1
0,1240,0,0.0,-1
60,120,0,2.0,0
210,3300,0,3.5714285714285716,1
30,160,0,1.0,1
0,140,20,1.7000000000000002,-1
0,220,0,0.0,0
0,120,0,0.0,0
60,460,0,1.8214285714285714,1
270,5320,20,9.05,-1
210,6120,0,6.833333333333332,-1
0,160,10,0.6,-1
0,2600,30,2.033333333333333,0
30,7180,0,3.0,0
30,1760,70,6.326984126984127,-1
30,4740,0,1.5666666666666669,-1
0,220,0,0.0,0
180,1460,0,3.4499999999999997,1
0,2720,0,0.0,0
0,1100,0,0.0,1
30,280,0,1.3333333333333333,0
60,2660,0,1.3333333333333335,-1
2190,8340,160,72.70714285714291,-1
240,2380,90,22.01071428571429,-1
30,6020,0,0.5714285714285714,0
60,6320,20,5.199999999999999,1
0,20,0,0.0,0
0,140,0,0.3333333333333333,0
30,60,0,0.7,1
30,180,0,0.3,1
30,2000,20,3.8,0
270,1740,50,11.714285714285715,-1
1890,10560,0,55.9357142857143,-1
0,0,0,0,0
0,160,10,0.2,-1
60,180,0,0.7,1
0,140,0,0.0,0
60,460,0,0.8999999999999999,1
30,420,20,3.8,1
60,540,10,5.6,-1
0,900,0,7.050000000000001,-1
330,16800,110,35.74239926739924,1
120,700,10,4.5,0
0,80,0,0.0,0
0,240,10,0.4,0
30,5300,40,4.6,0
90,620,0,2.8000000000000003,0
30,160,0,1.0,0
30,18540,10,15.979563492063466,1
0,220,0,0.0,0
0,60,0,0.0,0
0,260,0,0.06666666666666667,-1
30,1060,0,1.0,0
210,2000,40,11.733333333333334,1
90,1440,90,11.86666666666667,0
30,3820,40,9.754761904761905,0
0,2260,0,0.0,1
390,7840,70,23.023809523809554,-1
30,80,0,0.5,1
30,160,0,0.9,1
30,1080,20,10.850000000000005,-1
0,280,0,0.43333333333333335,0
0,2700,0,0.06666666666666667,0
300,6760,70,26.28525641025641,-1
30,100,20,1.9000000000000001,-1
0,40,0,0.0,0
120,3780,20,7.3,0
0,0,0,0,0
0,260,0,0.0,0
60,1320,10,3.2666666666666666,-1
60,3620,20,4.3,1
0,1240,0,0.0,-1
240,3660,50,11.775824175824177,-1
30,1400,20,3.8,1
0,180,0,0.8571428571428572,-1
0,140,0,0.0,0
240,2800,0,3.466666666666667,1
180,4100,40,9.764285714285714,-1
30,180,0,0.8,1
60,200,0,2.1,1
30,120,10,0.75,0
0,1620,0,1.6,0
0,3380,0,0.0,0
60,240,10,2.4,0
0,100,0,0.0,0
300,8160,20,14.764285714285718,-1
30,4600,0,7.621428571428573,-1
0,200,0,0.0,1
150,7340,10,4.507142857142857,0
0,100,0,0.0,-1
0,80,0,0.0,0
0,1380,0,7.050000000000001,1
30,320,0,0.7,0
0,0,0,0,0
90,1740,20,5.9,1
30,620,0,0.8357142857142856,0
0,100,0,0.0,0
0,1780,0,0.0,0
60,5760,0,2.6,1
0,0,0,0,0
0,1280,0,0.0,1
60,10140,10,16.907142857142862,0
30,200,0,1.2999999999999998,1
0,180,0,0.39999999999999997,0
0,40,0,0.0,0
0,140,0,0.0,0
30,180,0,0.30000000000000004,0
0,1920,0,0.0,0
30,7540,70,5.9,-1
30,20,0,0.2,1
0,400,0,0.0,0
0,5480,0,0.0,0
0,40,0,0.0,1
3600,16760,20,102.15714285714299,-1
30,520,40,6.05,-1
60,120,0,0.3,1
0,100,0,0.0,0
120,4680,10,5.807142857142857,1
0,0,0,0,1
0,0,0,0,-1
30,680,0,0.3,1
120,2280,10,2.8000000000000003,0
60,180,0,1.0833333333333333,1
0,1080,0,0.8666666666666667,0
0,0,40,4.0,-1
2010,10300,210,75.49642857142865,-1
90,1580,10,2.913095238095238,-1
90,0,0,2.175,1
0,180,0,0.0,0
270,1180,30,7.685714285714285,0
90,3220,0,1.5,-1
30,380,0,0.3,-1
1830,5340,10,48.04487179487181,1
60,200,0,1.2,1
30,1760,0,0.2,-1
0,1280,0,0.8666666666666667,0
0,200,10,0.4,-1
60,340,10,1.0,1
30,2680,0,0.3,0
0,200,0,0.45454545454545453,0
90,540,0,3.0,0
90,7300,30,6.488888888888889,-1
30,20,0,0.3,1
0,2720,0,0.0,-1
0,200,0,1.0,-1
1860,7500,0,49.98333333333336,0
0,120,10,1.0,-1
1800,4900,0,47.250000000000014,1
90,6840,10,9.50714285714286,1
30,180,0,0.2,-1
0,0,0,0,1
30,3240,80,9.0,1
60,760,20,2.8,-1
30,140,0,0.5,-1
0,920,0,0.4,-1
0,340,10,0.9,1
0,40,0,0.0,0
0,360,0,0.06666666666666667,0
30,260,10,2.9333333333333336,1
450,1840,0,17.121428571428577,-1
0,240,0,0.0,0
2010,8920,140,65.71428571428575,-1
30,1060,0,0.7,1
0,200,0,0.0,-1
0,160,0,0.0,0
510,6140,230,31.895421245421254,1
150,4100,40,5.271428571428571,0
0,780,0,7.050000000000001,-1
0,60,0,0.0,0
30,1720,0,0.5,0
0,0,0,0,0
180,400,0,3.214285714285714,1
60,5260,110,11.271428571428572,0
0,400,0,0.0,1
60,1900,40,10.121428571428574,1
0,2640,0,0.0,0
60,9800,40,4.885714285714286,0
0,160,0,0.5,0
30,920,0,8.700000000000001,0
0,7580,0,6.857142857142859,0
0,120,0,0.0,1
0,320,0,0.0,-1
1860,6360,20,57.50714285714285,-1
330,4920,40,10.180772005772006,0
0,80,0,0.0,0
0,20,0,0.0,0
30,360,20,3.8,0
0,1940,20,0.05,0
90,8100,50,15.118681318681311,1
0,180,10,0.6,0
0,580,0,0.0,1
30,820,20,3.8,0
60,1120,30,2.6214285714285714,0
0,60,10,0.4,0
0,80,0,0.0,1
120,13760,70,14.540476190476195,0
0,260,10,0.5,0
0,4500,0,0.0,-1
120,2820,120,16.214285714285715,1
2070,14920,10,71.43391053391062,0
90,7940,110,14.500000000000002,-1
90,11820,60,17.09880952380953,-1
0,40,10,1.0,-1
30,20,0,0.0,1
30,840,0,0.2,1
30,40,0,0.2,-1
30,1460,40,4.6,0
0,9840,60,7.711111111111112,-1
420,4920,40,15.182875457875461,0
0,120,0,0.0,-1
0,1960,120,10.649999999999999,1
0,900,60,7.347619047619049,0
0,280,0,0.0,0
0,0,0,0,-1
0,280,0,0.0,-1
30,3980,0,0.3,1
30,1040,70,7.050000000000002,0
0,160,0,0.0,0
60,6180,30,4.671428571428571,-1
0,1280,10,0.6333333333333333,0
90,3560,60,8.633333333333333,-1
0,2460,10,1.765277777777778,-1
0,140,10,0.6,0
60,140,0,0.8857142857142857,-1
0,20,0,0.0,0
90,5060,10,4.4833333333333325,-1
0,1520,0,0.0,1
150,3260,20,6.8999999999999995,1
60,260,10,2.6999999999999997,-1
0,220,0,0.0,0
0,40,0,0.0,1
30,440,0,0.5,0
0,20,0,0.0,0
0,140,0,0.0,0
60,9480,70,14.607142857142861,1
120,200,0,2.9000000000000004,0
60,940,0,1.0,1
60,4480,20,4.0,1
0,280,0,0.06666666666666667,0
0,0,0,0,0
0,40,0,0.0,0
60,80,0,1.8,0
60,4040,20,4.0,1
30,1640,130,19.952564102564097,0
150,460,50,9.407142857142857,0
0,120,0,0.0,1
0,0,0,0,0
0,280,0,0.0,0
0,80,10,0.4,0
30,7120,0,1.7,0
180,2480,50,8.221428571428572,1
60,1440,10,3.0000000000000004,0
0,340,0,0.6499999999999999,0
0,100,0,0.0,1
90,120,0,2.2888888888888888,1
0,7720,10,7.25714285714286,0
120,760,10,2.5000000000000004,1
30,160,0,1.0,1
0,180,0,0.0,0
120,5320,10,3.55,0
30,140,0,0.6000000000000001,-1
30,260,10,0.4,0
0,120,10,0.8,-1
60,6400,10,9.798809523809522,1
0,200,0,0.0,0
30,1760,30,8.921428571428574,-1
0,5660,0,3.9666666666666663,0
0,200,0,0.0,0
0,3340,10,0.0,-1
0,40,0,0.0,0
120,820,0,1.7,-1
0,280,0,0.0,0
0,4400,0,0.3,0
60,1040,10,2.4,0
0,140,0,0.06666666666666667,0
0,420,0,0.0,1
0,0,0,0,0
0,220,0,0.5,0
0,4060,0,7.050000000000001,-1
210,3680,0,5.947619047619046,-1
0,420,0,0.0,0
150,1240,0,4.1,0
450,400,0,10.071428571428573,0
120,3320,0,9.850000000000001,0
90,220,0,2.083333333333333,1
600,720,20,21.58333333333333,1
0,60,0,0.0,0
0,0,0,0,0
30,60,0,0.65,0
0,3940,10,0.6666666666666666,-1
30,620,0,1.3,0
30,1700,0,1.0,0
0,1640,10,0.4,1
0,140,0,0.0,0
30,1340,20,3.8,1
90,6280,30,3.271428571428572,-1
120,2240,50,6.021428571428571,1
30,40,0,0.7,0
30,700,20,3.8,1
0,1100,0,0.0,0
0,0,0,0,-1
30,1200,0,1.4,0
360,1460,0,6.9,0
60,1220,20,2.7,0
180,9680,0,10.650000000000002,-1
0,0,0,0,-1
30,80,0,0.7,1
0,0,0,0,0
0,260,0,0.7333333333333333,0
30,20,0,0.8,0
30,1180,0,0.5714285714285714,1
120,4720,30,6.428571428571429,1
30,120,0,0.3,1
30,1580,20,3.8,0
30,360,20,3.8,1
0,3500,0,0.0,0
0,80,0,0.0,0
90,1080,10,3.6999999999999997,1
0,20,0,0.0,0
0,0,0,0,0
30,2920,20,4.133333333333333,-1
120,4240,30,6.828571428571428,-1
30,1500,20,3.8,1
0,80,0,0.0,0
30,560,30,1.8714285714285714,0
30,140,0,0.6,0
30,120,10,0.2,0
60,1760,40,14.650000000000006,-1
120,6860,0,9.232142857142856,-1
0,100,0,0.0,1
30,2600,10,1.4,0
60,11240,110,22.39047619047618,0
90,360,0,1.5,0
90,200,0,2.7333333333333334,1
30,180,0,1.0,0
0,240,0,0.0,0
30,220,10,1.9,1
0,220,0,0.0,0
210,4220,40,5.8,-1
0,2920,0,0.0,0
0,5900,80,5.700000000000001,1
60,200,0,1.9,1
60,7020,0,7.357142857142859,1
0,140,0,0.0,-1
0,180,0,0.0,0
60,2280,20,4.288888888888889,-1
90,280,0,2.0142857142857142,0
180,13340,20,30.014285714285684,-1
2100,9220,50,60.34285714285716,0
90,580,0,1.5,-1
30,20,0,0.65,1
0,40,0,0.0,1
30,2780,20,3.8,0
0,0,0,0,0
0,160,0,0.0,0
90,600,30,4.621428571428572,0
30,200,0,0.8666666666666667,1
0,200,0,0.06666666666666667,1
0,0,0,0,0
0,0,0,0,1
270,3280,220,37.38525641025642,0
30,20,20,3.8,0
0,40,0,0.0,0
0,340,0,0.0,0
60,240,0,1.15,0
30,100,0,0.6666666666666666,1
0,160,0,1.0583333333333333,-1
60,3200,0,10.121428571428574,1
0,60,0,0.5,0
30,340,20,3.357142857142857,-1
30,40,0,0.6,1
0,0,0,0,1
0,860,10,0.4,0
90,180,0,3.0,0
0,3980,0,0.0,0
0,120,10,0.4,1
0,140,0,0.0,0
0,200,0,0.0,1
30,460,20,4.3,1
0,100,10,0.4,0
0,1560,0,0.0,1
0,600,0,0.0,0
0,860,10,0.4,1
0,2540,0,0.0,0
