,pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score
3462,0.0,0.0,0.0,0.0,0.0,0.0
3463,0.9,2.2,0.3,0.0122,0.004,0.0179
3464,0.3,3.4,0.2,0.01,0.016,0.018
3465,9.6,93.6,0.0,0.1722,0.1018,0.0
3466,18.0,61.6,0.0,0.2099,0.2625,0.0
3467,0.0,4.4,0.0,0.0,0.0,0.0
3468,0.0,2.4,0.0,0.0,0.004,0.0
3469,0.0,0.2,0.0,0.0,0.0,0.0
3470,0.3,2.4,0.1,0.0075,0.0006,0.004
3471,0.0,2.8,0.0,0.0,0.016,0.0
3472,0.0,0.6,0.0,0.0,0.0,0.0
3473,0.0,4.2,0.0,0.0,0.016,0.0
3474,0.6,14.0,0.2,0.012,0.01,0.018
3475,0.0,7.8,0.0,0.0,0.0705,0.0
3476,0.9,18.2,0.2,0.024,0.0033,0.02
3477,0.0,0.8,0.0,0.0,0.0,0.0
3478,0.9,10.8,0.0,0.014,0.016,0.0
3479,0.3,1.2,0.0,0.0066,0.0,0.0
3480,1.8,19.2,0.2,0.06,0.0437,0.018
3481,0.3,26.6,0.0,0.005,0.0,0.0
3482,0.0,70.2,0.1,0.0,0.03,0.003
3483,4.2,4.8,0.7,0.0915,0.0345,0.0406
3484,18.3,66.4,0.2,0.2199,0.3194,0.018
3485,0.3,0.6,0.0,0.006,0.0,0.0
3486,0.3,13.6,0.2,0.01,0.01,0.018
3487,0.3,15.4,0.0,0.003,0.0,0.0
3488,0.0,15.0,0.0,0.0,0.0,0.0
3489,0.3,0.4,0.0,0.008,0.0,0.0
3490,0.0,29.8,0.2,0.0,0.0,0.008
3491,18.0,85.2,0.0,0.2099,0.2625,0.0
3492,0.0,66.8,0.0,0.0,0.0685,0.0
3493,0.3,0.0,0.0,0.01,0.0,0.0
3494,0.0,1.8,0.0,0.0,0.0,0.0
3495,0.0,1.0,0.0,0.0,0.0,0.0
3496,0.0,22.2,0.0,0.0,0.073,0.0
3497,2.7,18.2,0.3,0.0488,0.0905,0.003
3498,0.0,2.6,0.0,0.0,0.0,0.0
3499,0.6,60.8,0.2,0.0157,0.0186,0.018
3500,0.0,0.0,0.0,0.0,0.0,0.0
3501,0.9,6.0,0.0,0.0149,0.0,0.0
3502,0.0,0.0,0.0,0.0,0.0,0.0
3503,8.4,20.4,0.0,0.1562,0.1005,0.0
3504,18.0,59.4,0.0,0.2099,0.327,0.0
3505,20.1,111.6,0.7,0.2539,0.3645,0.0372
3506,0.0,6.6,0.0,0.0,0.0,0.0
3507,0.0,8.0,0.0,0.0,0.0705,0.0
3508,0.9,26.0,0.4,0.026,0.02,0.036
3509,0.0,1.2,0.1,0.0,0.0,0.0054
3510,0.0,1.0,0.0,0.0,0.0,0.0
3511,18.3,59.0,0.1,0.2099,0.2711,0.004
3512,0.3,1.2,0.0,0.005,0.0,0.0
3513,0.6,1.4,0.1,0.014,0.0,0.01
3514,0.0,1.6,0.0,0.0,0.001,0.0
3515,0.0,2.0,0.0,0.0,0.0,0.0
3516,0.3,2.8,0.0,0.003,0.0,0.0
3517,0.0,0.6,0.1,0.0,0.0,0.004
3518,0.0,0.2,0.0,0.0,0.0,0.0
3519,0.3,66.8,0.1,0.0033,0.0106,0.0
3520,0.6,39.2,0.2,0.02,0.014,0.018
3521,0.9,6.6,0.0,0.015,0.0012,0.0
3522,0.3,1.6,0.1,0.0053,0.0,0.006
3523,1.2,2.0,0.2,0.028,0.0,0.02
3524,0.6,1.8,0.1,0.014,0.0,0.01
3525,0.3,12.0,0.1,0.0065,0.01,0.0068
3526,0.0,25.4,0.0,0.0,0.0,0.0
3527,0.6,11.4,0.1,0.014,0.0086,0.01
3528,0.6,3.6,0.0,0.02,0.0,0.0
3529,6.9,69.2,0.8,0.1145,0.0503,0.075
3530,6.6,12.0,0.3,0.129,0.0403,0.016
3531,0.0,0.4,0.1,0.0,0.0,0.004
3532,0.6,7.0,0.3,0.0122,0.02,0.003
3533,0.3,6.2,0.2,0.01,0.01,0.018
3534,0.3,61.6,0.0,0.01,0.0843,0.0
3535,0.0,4.8,0.0,0.0,0.0,0.0
3536,0.0,5.2,0.0,0.0,0.0,0.0
3537,0.6,14.8,0.4,0.02,0.0905,0.036
3538,0.3,1.8,0.0,0.0075,0.0,0.0
3539,0.0,0.2,0.0,0.0,0.0,0.0
3540,0.0,1.0,0.0,0.0,0.0,0.0
3541,0.6,1.8,0.0,0.01,0.0043,0.0
3542,0.0,2.0,0.0,0.0,0.0,0.0
3543,0.0,0.0,0.0,0.0,0.0,0.0
3544,0.0,2.6,0.0,0.0,0.0,0.0
3545,0.0,10.8,0.0,0.0,0.0,0.0
3546,1.5,7.6,0.0,0.05,0.0377,0.0
3547,0.0,0.0,0.0,0.0,0.0,0.0
3548,0.0,16.0,0.0,0.0,0.0,0.0
3549,0.3,12.2,0.0,0.0033,0.0096,0.0
3550,0.0,2.2,0.0,0.0,0.01,0.0
3551,0.0,4.0,0.0,0.0,0.0,0.0
3552,10.2,36.4,0.0,0.2159,0.0313,0.0
3553,2.7,13.2,0.1,0.057,0.0189,0.01
3554,0.0,0.4,0.0,0.0,0.0,0.0
3555,2.4,47.2,0.2,0.0487,0.1475,0.018
3556,0.6,2.4,0.0,0.013,0.0,0.0
3557,0.0,3.6,0.0,0.0,0.0,0.0
3558,0.3,0.8,0.0,0.0062,0.0,0.0
3559,0.0,2.0,0.0,0.0,0.0,0.0
3560,0.0,16.8,0.0,0.0,0.0765,0.0
3561,0.0,5.4,0.0,0.0,0.0,0.0
3562,0.3,2.2,0.2,0.005,0.0006,0.004
3563,0.3,14.0,0.0,0.009,0.0,0.0
3564,6.3,10.2,0.4,0.1227,0.0353,0.036
3565,0.0,3.0,0.0,0.0,0.0,0.0
3566,18.6,99.6,0.2,0.2239,0.267,0.012
3567,0.0,0.2,0.0,0.0,0.0,0.0
3568,0.0,1.6,0.0,0.0,0.0,0.0
3569,0.3,0.4,0.0,0.0075,0.0,0.0
3570,0.0,0.8,0.0,0.0,0.0,0.0
3571,0.0,1.2,0.0,0.0,0.0,0.0
3572,18.0,56.6,0.0,0.2099,0.2625,0.0
3573,0.6,23.0,0.0,0.0122,0.0805,0.0
3574,0.0,4.4,0.1,0.0,0.0,0.0025
3575,0.3,2.4,0.2,0.01,0.01,0.018
3576,18.0,56.4,0.0,0.2099,0.2666,0.0
3577,0.3,3.2,0.2,0.01,0.01,0.018
3578,10.8,8.0,0.7,0.2652,0.0553,0.0406
3579,0.9,113.0,0.6,0.03,0.06,0.054
3580,0.0,1.2,0.1,0.0,0.0,0.0075
3581,0.6,4.0,0.2,0.012,0.01,0.018
3582,0.0,0.4,0.0,0.0,0.0,0.0
3583,0.0,3.0,0.0,0.0,0.0,0.0
3584,0.3,0.4,0.0,0.01,0.0045,0.0
3585,0.0,30.8,0.2,0.0,0.0005,0.0106
3586,0.3,0.0,0.0,0.006,0.0,0.0
3587,0.0,3.6,0.0,0.0,0.0,0.0
3588,0.0,0.0,0.0,0.0,0.0,0.0
3589,1.2,57.0,0.0,0.0183,0.0096,0.0
3590,0.0,1.6,0.0,0.0,0.0,0.0
3591,0.0,3.8,0.0,0.0,0.0,0.0
3592,0.9,16.8,0.0,0.03,0.0,0.0
3593,1.2,13.4,0.0,0.016,0.0067,0.0
3594,0.0,6.8,0.0,0.0,0.06,0.0
3595,0.3,2.4,0.1,0.005,0.0,0.006
3596,0.0,1.6,0.0,0.0,0.0,0.0
3597,0.6,7.2,0.2,0.0166,0.01,0.018
3598,0.9,61.4,0.1,0.014,0.004,0.01
3599,0.0,1.8,0.0,0.0,0.0,0.0
3600,0.0,1.2,0.0,0.0,0.0,0.0
3601,0.0,2.2,0.0,0.0,0.003,0.0
3602,0.0,0.4,0.0,0.0,0.0,0.0
3603,6.3,9.0,0.3,0.1418,0.0216,0.028
3604,0.0,0.0,0.0,0.0,0.0,0.0
3605,2.1,9.8,0.2,0.037,0.01,0.018
3606,0.0,2.0,0.0,0.0,0.0,0.0
3607,0.0,8.4,0.0,0.0,0.0705,0.0
3608,1.5,12.6,0.0,0.021,0.0013,0.0
3609,0.0,41.8,0.0,0.0,0.0033,0.0
3610,0.0,2.0,0.0,0.0,0.0,0.0
3611,0.0,0.0,0.0,0.0,0.0,0.0
3612,0.0,0.0,0.0,0.0,0.0,0.0
3613,0.9,39.2,0.4,0.02,0.0286,0.036
3614,0.3,4.6,0.0,0.007,0.0,0.0
3615,0.3,2.4,0.0,0.005,0.001,0.0
3616,0.0,23.0,0.0,0.0,0.0,0.0
3617,18.3,81.4,0.2,0.2199,0.2985,0.018
3618,0.3,12.8,0.2,0.01,0.01,0.018
3619,0.0,0.4,0.0,0.0,0.004,0.0
3620,0.3,0.2,0.0,0.006,0.0,0.0
3621,0.0,0.0,0.0,0.0,0.0,0.0
3622,0.3,0.6,0.0,0.01,0.0,0.0
3623,0.3,8.4,0.0,0.006,0.0,0.0
3624,0.0,6.4,0.1,0.0,0.0,0.004
3625,0.3,12.4,0.0,0.01,0.0,0.0
3626,0.3,2.0,0.0,0.007,0.0006,0.0
3627,0.3,0.8,0.0,0.009,0.0,0.0
3628,0.0,109.8,0.2,0.0,0.0685,0.014
3629,18.9,84.4,0.2,0.2199,0.2765,0.018
3630,0.0,1.2,0.0,0.0,0.0,0.0
3631,0.0,0.0,0.0,0.0,0.0,0.0
3632,0.0,13.6,0.1,0.0,0.004,0.003
3633,0.0,0.8,0.0,0.0,0.0,0.0
3634,0.0,10.6,0.0,0.0,0.0,0.0
3635,0.0,0.0,0.0,0.0,0.0,0.0
3636,0.3,39.6,0.0,0.01,0.0,0.0
3637,18.9,63.6,0.0,0.2249,0.3225,0.0
3638,0.0,9.6,0.0,0.0,0.0,0.0
3639,0.0,2.6,0.0,0.0,0.0,0.0
3640,2.1,8.6,0.2,0.063,0.0437,0.018
3641,0.6,11.8,0.1,0.014,0.0,0.01
3642,0.0,11.2,0.0,0.0,0.0,0.0
3643,5.7,49.4,0.2,0.1278,0.0216,0.018
3644,1.8,65.4,0.4,0.036,0.0213,0.036
3645,0.3,7.4,0.0,0.0057,0.0,0.0
3646,18.9,61.0,0.5,0.2357,0.2825,0.021
3647,0.0,1.2,0.1,0.0,0.0035,0.0068
3648,0.0,2.2,0.1,0.0,0.0,0.004
3649,0.0,3.0,0.0,0.0,0.0,0.0
3650,1.2,20.4,0.2,0.022,0.0033,0.0166
3651,0.0,1.8,0.0,0.0,0.0,0.0
3652,0.0,13.4,0.0,0.0,0.0,0.0
3653,0.0,0.2,0.0,0.0,0.0,0.0
3654,0.0,0.4,0.0,0.0,0.0,0.0
3655,0.0,1.4,0.0,0.0,0.003,0.0
3656,0.0,1.8,0.0,0.0,0.0,0.0
3657,0.3,1.6,0.0,0.0033,0.0,0.0
3658,0.0,3.8,0.5,0.0,0.009,0.034
3659,0.6,40.0,0.1,0.014,0.0,0.01
3660,0.0,1.0,0.0,0.0,0.001,0.0
3661,0.3,2.0,0.0,0.01,0.0043,0.0
3662,0.0,1.8,0.1,0.0,0.0,0.004
3663,0.0,4.6,0.0,0.0,0.0,0.0
3664,0.0,1.0,0.0,0.0,0.0,0.0
3665,0.3,1.8,0.0,0.0,0.0,0.0
3666,0.3,2.4,0.0,0.003,0.0,0.0
3667,0.0,112.0,0.0,0.0,0.0725,0.0
3668,0.3,18.6,0.1,0.0057,0.0,0.008
3669,0.0,1.0,0.0,0.0,0.0,0.0
3670,0.0,0.2,0.0,0.0,0.0,0.0
3671,0.3,4.8,0.2,0.006,0.002,0.0054
3672,0.6,28.2,0.1,0.015,0.0,0.01
3673,1.2,30.0,0.0,0.02,0.0,0.0
3674,0.0,3.6,0.0,0.0,0.0,0.0
3675,0.0,1.8,0.0,0.0,0.0,0.0
3676,0.0,45.4,0.0,0.0,0.0,0.0
3677,0.9,77.8,0.2,0.013,0.0845,0.018
3678,0.0,6.8,0.0,0.0,0.0028,0.0
3679,1.2,5.8,0.1,0.016,0.0013,0.0066
3680,0.6,22.6,0.0,0.0165,0.014,0.0
3681,0.6,14.6,0.0,0.004,0.0,0.0
3682,0.3,8.4,0.3,0.01,0.01,0.018
3683,18.9,91.4,0.0,0.2271,0.3334,0.0
3684,0.3,48.2,0.0,0.007,0.002,0.0
3685,0.6,121.6,0.3,0.0077,0.1041,0.003
3686,0.9,23.0,0.5,0.0257,0.02,0.0459
3687,4.5,9.0,0.8,0.1005,0.0345,0.0506
3688,0.0,13.8,0.0,0.0,0.012,0.0
3689,0.0,1.2,0.0,0.0,0.0,0.0
3690,0.3,0.0,0.0,0.005,0.0,0.0
3691,0.0,0.0,0.0,0.0,0.0,0.0
3692,0.3,5.0,0.0,0.006,0.0,0.0
3693,0.0,2.2,0.0,0.0,0.0,0.0
3694,0.0,12.2,0.1,0.0,0.0,0.004
3695,1.2,11.6,0.0,0.016,0.0013,0.0
3696,0.0,0.0,0.0,0.0,0.0,0.0
3697,0.3,2.2,0.0,0.0085,0.0,0.0
3698,0.3,3.0,0.0,0.004,0.0,0.0
3699,0.0,2.4,0.1,0.0,0.0,0.01
3700,0.0,2.0,0.0,0.0,0.001,0.0
3701,0.0,0.0,0.0,0.0,0.0,0.0
3702,0.0,0.4,0.0,0.0,0.0,0.0
3703,0.0,3.4,0.0,0.0,0.032,0.0
3704,0.0,9.6,0.0,0.0,0.0705,0.0
3705,0.3,76.2,0.6,0.01,0.0685,0.0519
3706,0.6,2.6,0.0,0.02,0.0,0.0
3707,0.3,122.8,0.2,0.0066,0.0789,0.008
3708,0.3,1.0,0.0,0.01,0.0,0.0
3709,0.0,9.6,0.0,0.0,0.0,0.0
3710,0.0,0.4,0.1,0.0,0.0,0.009
3711,0.0,0.0,0.0,0.0,0.0,0.0
3712,0.0,1.4,0.0,0.0,0.0,0.0
3713,1.2,5.0,0.1,0.018,0.004,0.01
3714,0.6,2.2,0.0,0.012,0.006,0.0
3715,0.0,0.2,0.0,0.0,0.0,0.0
3716,0.0,0.4,0.0,0.0,0.0,0.0
3717,0.0,14.4,0.2,0.0,0.0,0.008
3718,0.0,135.4,0.1,0.0,0.1371,0.004
3719,0.0,2.2,0.0,0.0,0.0,0.0
3720,0.0,0.0,0.0,0.0,0.0,0.0
3721,20.1,106.6,0.7,0.2587,0.3065,0.064
3722,0.0,9.6,0.0,0.0,0.0705,0.0
3723,1.5,21.2,0.0,0.05,0.0337,0.0
3724,0.3,2.8,0.0,0.006,0.008,0.0
3725,2.1,20.4,1.7,0.031,0.0073,0.1393
3726,20.7,90.8,0.3,0.2749,0.3028,0.016
3727,0.0,2.4,0.0,0.0,0.001,0.0
3728,0.3,1.4,0.1,0.0,0.0,0.01
3729,0.0,0.4,0.0,0.0,0.0,0.0
3730,0.6,26.2,0.0,0.012,0.005,0.0
3731,1.2,43.8,0.6,0.014,0.005,0.0519
3732,0.0,4.8,0.0,0.0,0.0,0.0
3733,0.3,1.6,0.0,0.009,0.0,0.0
3734,0.3,39.8,0.2,0.01,0.022,0.018
3735,0.0,0.6,0.0,0.0,0.0,0.0
3736,18.6,107.2,0.0,0.2184,0.2725,0.0
3737,0.3,16.0,0.0,0.0025,0.0057,0.0
3738,0.0,1.4,0.0,0.0,0.0,0.0
3739,0.0,35.4,0.0,0.0,0.0,0.0
3740,0.0,2.0,0.0,0.0,0.0,0.0
3741,0.3,1.6,0.0,0.0062,0.0,0.0
3742,0.0,0.8,0.0,0.0,0.0006,0.0
3743,0.0,1.2,0.0,0.0,0.0,0.0
3744,0.0,7.2,0.1,0.0,0.0045,0.004
3745,0.0,1.0,0.0,0.0,0.0,0.0
3746,0.6,37.0,0.2,0.0083,0.0096,0.0133
3747,0.0,1.8,0.0,0.0,0.0,0.0
3748,0.3,0.2,0.0,0.01,0.0,0.0
3749,0.6,51.8,0.2,0.0157,0.01,0.018
3750,0.0,11.0,0.0,0.0,0.0,0.0
3751,0.0,7.0,0.0,0.0,0.0,0.0
3752,0.0,0.2,0.0,0.0,0.0,0.0
3753,0.9,28.6,0.5,0.0187,0.02,0.021
3754,1.2,68.8,1.8,0.0236,0.011,0.1439
3755,18.3,50.0,0.0,0.2157,0.2625,0.0
3756,0.0,0.0,0.0,0.0,0.0,0.0
3757,0.0,7.4,0.0,0.0,0.0,0.0
3758,0.0,0.6,0.0,0.0,0.0,0.0
3759,1.2,21.2,0.0,0.021,0.01,0.0
3760,0.0,5.8,0.0,0.0,0.0,0.0
3761,0.0,0.0,0.0,0.0,0.0,0.0
3762,0.3,1.2,0.0,0.006,0.0,0.0
3763,0.3,2.6,0.0,0.005,0.0,0.0
3764,0.0,2.0,0.0,0.0,0.0,0.0
3765,3.6,5.4,0.0,0.0642,0.0,0.0
3766,0.3,43.4,0.0,0.007,0.0,0.0
3767,0.0,2.8,0.0,0.0,0.0,0.0
3768,0.3,0.4,0.0,0.007,0.0,0.0
3769,18.0,49.4,0.0,0.2099,0.2625,0.0
3770,0.3,2.4,0.0,0.01,0.0,0.0
3771,0.0,1.2,0.0,0.0,0.0,0.0
3772,18.6,79.8,0.0,0.2214,0.4035,0.0
3773,0.3,10.6,0.1,0.006,0.0705,0.004
3774,0.3,0.6,0.0,0.001,0.0,0.0
3775,0.3,8.8,0.0,0.006,0.0,0.0
3776,0.0,41.2,0.0,0.0,0.0,0.0
3777,0.3,3.2,0.0,0.006,0.0,0.0
3778,0.0,2.6,0.0,0.0,0.0,0.0
3779,0.0,40.6,0.0,0.0,0.0,0.0
3780,0.9,9.2,0.8,0.0185,0.0137,0.053
3781,0.6,1.4,0.0,0.0166,0.0,0.0
3782,0.0,46.4,0.0,0.0,0.0028,0.0
3783,0.0,4.6,0.0,0.0,0.0,0.0
3784,0.3,2.0,0.0,0.0053,0.0033,0.0
3785,0.6,2.2,0.3,0.0083,0.0,0.026
3786,0.0,0.8,0.0,0.0,0.0,0.0
3787,12.6,9.2,0.7,0.3404,0.0345,0.0406
3788,0.0,1.0,0.0,0.0,0.0,0.0
3789,0.3,25.0,0.0,0.01,0.0,0.0
3790,0.0,0.0,0.0,0.0,0.0,0.0
3791,0.0,0.4,0.0,0.0,0.0,0.0
3792,0.3,4.0,0.2,0.01,0.01,0.018
3793,0.0,2.6,0.0,0.0,0.01,0.0
3794,0.0,9.4,0.1,0.0,0.0006,0.004
3795,0.6,36.8,0.3,0.01,0.01,0.024
3796,0.0,1.0,0.0,0.0,0.0,0.0
3797,0.6,1.2,0.2,0.013,0.01,0.018
3798,0.0,16.2,0.0,0.0,0.001,0.0
3799,0.0,11.4,0.1,0.0,0.0,0.004
3800,0.3,26.8,0.3,0.0,0.0325,0.0146
3801,2.1,5.2,0.0,0.0378,0.0,0.0
3802,0.0,2.4,0.0,0.0,0.004,0.0
3803,0.0,0.8,0.0,0.0,0.0,0.0
3804,0.0,1.6,0.0,0.0,0.0,0.0
3805,0.0,52.8,0.0,0.0,0.015,0.0
3806,0.6,40.8,0.0,0.02,0.0115,0.0
3807,0.3,1.2,0.0,0.009,0.0,0.0
3808,0.9,4.0,0.0,0.015,0.0,0.0
3809,0.0,44.0,0.0,0.0,0.003,0.0
3810,0.0,6.0,0.0,0.0,0.0,0.0
3811,0.3,16.4,0.0,0.0065,0.01,0.0
3812,0.0,11.2,0.0,0.0,0.004,0.0
3813,0.0,0.4,0.0,0.0,0.0,0.0
3814,0.0,0.4,0.1,0.0,0.0,0.0
3815,0.3,1.6,0.0,0.0075,0.0,0.0
3816,0.0,1.8,0.0,0.0,0.0,0.0
3817,0.0,1.4,0.0,0.0,0.0,0.0
3818,0.0,2.0,0.0,0.0,0.0,0.0
3819,0.0,1.8,0.1,0.0,0.0,0.0
3820,0.9,20.8,0.0,0.015,0.06,0.0
3821,0.3,31.2,0.2,0.01,0.01,0.018
3822,0.0,2.8,0.0,0.0,0.004,0.0
3823,20.4,68.6,0.6,0.2582,0.3709,0.031
3824,0.6,1.8,0.0,0.016,0.0,0.0
3825,0.0,7.0,0.0,0.0,0.0,0.0
3826,0.0,2.0,0.0,0.0,0.0,0.0
3827,0.0,2.4,0.1,0.0,0.0,0.008
3828,0.3,20.2,0.2,0.01,0.01,0.018
3829,18.0,53.4,0.0,0.2099,0.2625,0.0
3830,0.0,1.8,0.0,0.0,0.0012,0.0
3831,0.0,0.8,0.0,0.0,0.0,0.0
3832,1.5,95.0,0.3,0.0277,0.0459,0.003
3833,0.0,0.2,0.0,0.0,0.0,0.0
3834,0.0,3.4,0.0,0.0,0.0,0.0
3835,0.0,0.2,0.0,0.0,0.0,0.0
3836,0.3,12.8,0.3,0.01,0.07,0.018
3837,0.3,1.4,0.0,0.01,0.0,0.0
3838,0.3,6.0,0.2,0.01,0.01,0.018
3839,0.3,16.0,0.2,0.01,0.01,0.018
3840,0.3,14.0,0.2,0.0042,0.0,0.013
3841,0.0,1.4,0.0,0.0,0.0,0.0
3842,0.9,26.2,1.1,0.015,0.0036,0.0873
3843,0.3,15.8,0.1,0.0057,0.0078,0.004
3844,0.0,8.2,0.0,0.0,0.001,0.0
3845,0.6,2.2,0.0,0.01,0.006,0.0
3846,1.8,27.6,0.0,0.02,0.0,0.0
3847,0.0,2.2,0.0,0.0,0.0,0.0
3848,0.3,0.2,0.0,0.01,0.0,0.0
3849,0.0,2.0,0.0,0.0,0.0,0.0
3850,0.3,3.8,0.1,0.005,0.0045,0.008
3851,0.0,35.6,0.0,0.0,0.0028,0.0
3852,0.0,0.0,0.0,0.0,0.0,0.0
3853,0.3,2.0,0.0,0.0033,0.0,0.0
3854,0.0,11.4,0.1,0.0,0.0705,0.01
3855,0.0,1.8,0.0,0.0,0.0,0.0
3856,3.9,76.8,0.2,0.0819,0.0835,0.018
3857,1.5,71.0,0.0,0.0242,0.0785,0.0
3858,2.4,83.0,0.1,0.03,0.0042,0.01
3859,0.0,0.0,0.0,0.0,0.0,0.0
3860,2.1,3.4,0.2,0.024,0.01,0.018
3861,0.0,1.0,0.0,0.0,0.0,0.0
3862,0.6,22.0,0.2,0.0157,0.01,0.018
3863,0.3,2.2,0.0,0.003,0.0,0.0
3864,0.0,7.8,0.0,0.0,0.0,0.0
3865,0.0,82.4,0.0,0.0,0.1324,0.0
3866,18.6,99.6,0.0,0.2207,0.3246,0.0
3867,0.3,0.8,0.0,0.006,0.0,0.0
3868,0.0,2.4,0.0,0.0,0.0,0.0
3869,0.3,14.6,0.1,0.002,0.005,0.009
3870,0.0,1.4,0.3,0.0,0.0,0.0143
3871,0.9,13.2,0.0,0.014,0.0,0.0
3872,0.3,12.8,0.1,0.007,0.0,0.0
3873,0.6,57.6,0.4,0.02,0.02,0.036
3874,0.0,26.6,0.0,0.0,0.0,0.0
3875,0.3,14.8,0.0,0.01,0.052,0.0
3876,0.6,5.6,0.0,0.011,0.01,0.0
3877,0.0,0.0,0.0,0.0,0.0,0.0
3878,0.0,5.0,0.0,0.0,0.0,0.0
3879,0.0,17.4,0.0,0.0,0.1265,0.0
3880,0.3,1.2,0.0,0.01,0.0,0.0
3881,0.6,6.4,0.1,0.012,0.0,0.004
3882,0.3,0.2,0.0,0.0033,0.0,0.0
3883,1.5,68.8,1.0,0.0398,0.0642,0.0811
3884,0.3,9.4,0.2,0.01,0.01,0.018
3885,0.0,37.0,0.0,0.0,0.071,0.0
3886,0.9,19.8,0.7,0.014,0.0138,0.05
3887,0.9,10.4,0.0,0.015,0.0045,0.0
3888,0.9,9.4,0.2,0.014,0.01,0.018
3889,0.9,11.0,0.1,0.0165,0.0057,0.01
3890,2.1,9.0,0.2,0.0421,0.0229,0.018
3891,0.6,2.6,0.2,0.0107,0.0,0.0154
3892,0.3,16.0,0.0,0.01,0.01,0.0
3893,0.3,1.2,0.0,0.008,0.0,0.0
3894,0.0,11.0,0.1,0.0,0.0,0.004
3895,0.6,17.2,0.0,0.011,0.0805,0.0
3896,1.8,33.6,0.3,0.0419,0.0,0.03
3897,0.3,71.0,0.2,0.01,0.011,0.018
3898,0.0,1.6,0.0,0.0,0.0,0.0
3899,2.1,4.8,0.0,0.0397,0.005,0.0
3900,0.0,25.2,1.1,0.0,0.0775,0.0873
3901,3.3,132.2,0.1,0.062,0.083,0.0035
3902,0.6,1.6,0.0,0.01,0.0145,0.0
3903,0.0,12.0,0.0,0.0,0.0,0.0
3904,0.3,36.8,0.2,0.01,0.151,0.018
3905,0.0,0.2,0.0,0.0,0.0,0.0
3906,19.2,100.4,0.2,0.2349,0.2725,0.018
3907,0.0,1.0,0.0,0.0,0.0,0.0
3908,0.6,35.6,0.3,0.0,0.0,0.03
3909,0.0,7.4,0.0,0.0,0.0,0.0
3910,0.0,17.4,0.0,0.0,0.02,0.0
3911,1.8,9.0,0.4,0.036,0.0213,0.036
3912,0.9,29.0,0.0,0.0195,0.0366,0.0
3913,0.3,0.4,0.2,0.01,0.01,0.018
3914,0.3,41.6,0.1,0.002,0.0093,0.004
3915,0.6,10.0,0.3,0.016,0.01,0.0234
3916,0.0,29.0,0.0,0.0,0.0,0.0
3917,0.0,72.2,0.0,0.0,0.0,0.0
3918,1.5,44.4,0.0,0.016,0.0013,0.0
3919,1.2,81.8,0.6,0.0344,0.0915,0.0509
3920,0.3,43.4,0.0,0.01,0.0,0.0
3921,0.0,2.0,0.0,0.0,0.0056,0.0
3922,0.0,2.8,0.0,0.0,0.0,0.0
3923,0.0,1.6,0.0,0.0,0.0,0.0
3924,0.0,39.2,0.2,0.0,0.0,0.008
3925,0.6,5.8,0.0,0.011,0.01,0.0
3926,0.9,29.2,0.0,0.015,0.0,0.0
3927,0.0,1.0,0.0,0.0,0.0,0.0
3928,0.0,40.4,0.0,0.0,0.0,0.0
3929,0.0,0.8,0.0,0.0,0.0,0.0
3930,0.6,24.4,0.3,0.0157,0.01,0.003
3931,0.0,7.2,0.0,0.0,0.06,0.0
3932,0.3,0.2,0.0,0.008,0.0,0.0
3933,0.6,9.8,0.0,0.011,0.022,0.0
3934,0.0,1.4,0.1,0.0,0.0,0.006
3935,0.0,0.0,0.0,0.0,0.0,0.0
3936,0.6,0.6,0.0,0.0125,0.001,0.0
3937,0.6,21.4,0.4,0.02,0.02,0.036
3938,0.0,4.0,0.0,0.0,0.0,0.0
3939,0.0,1.0,0.1,0.0,0.0,0.01
3940,0.3,2.6,0.0,0.007,0.0,0.0
3941,1.5,20.4,0.0,0.0216,0.028,0.0
3942,3.9,16.2,0.7,0.0865,0.041,0.0406
3943,0.3,0.8,0.0,0.0,0.0,0.0
3944,0.3,3.6,0.2,0.01,0.01,0.018
3945,8.7,26.2,0.2,0.1662,0.1165,0.018
3946,0.0,2.4,0.0,0.0,0.0,0.0
3947,19.5,71.2,0.5,0.2471,0.3609,0.0428
3948,0.0,7.6,0.0,0.0,0.0,0.0
3949,0.3,2.0,0.0,0.01,0.0,0.0
3950,0.3,1.4,0.0,0.0,0.0,0.0
3951,6.3,14.2,0.3,0.1418,0.0216,0.028
3952,0.3,2.4,0.2,0.01,0.01,0.018
3953,0.3,74.0,0.3,0.01,0.01,0.0246
3954,0.6,4.2,0.1,0.014,0.0,0.01
3955,21.0,167.2,0.2,0.2519,0.347,0.018
3956,0.0,37.6,0.0,0.0,0.0705,0.0
3957,0.6,1.2,0.0,0.0122,0.0,0.0
3958,0.0,3.4,0.0,0.0,0.0,0.0
3959,4.2,81.2,1.0,0.0965,0.1247,0.0626
3960,0.0,6.2,0.0,0.0,0.0,0.0
3961,0.0,0.6,0.0,0.0,0.0,0.0
3962,1.8,11.4,0.0,0.0321,0.0,0.0
3963,1.2,30.8,1.8,0.0206,0.102,0.109
3964,0.0,0.0,0.1,0.0,0.0,0.005
3965,0.0,38.6,0.0,0.0,0.0,0.0
3966,0.0,0.0,0.0,0.0,0.0,0.0
3967,0.3,0.8,0.0,0.003,0.0,0.0
3968,0.0,41.2,0.0,0.0,0.0,0.0
